id,title,organization,city,state,status,created_date
c0cd8371-4f89-4bee-ac23-d832a7839bf9,"AltaMed - PACE Inglewood - Inglewood, CA",ALTAMED HEALTH SERVICES CORPORATION,Inglewood,CA,ACTIVE,2026-01-29
271a7bd8-ac30-46ad-99ae-dfe8c39ddbe9,"AltaMed Dental Group at Helen Estock Elementary - Tustin, CA",ALTAMED HEALTH SERVICES CORPORATION,Tustin,CA,ACTIVE,2026-01-29
bf07085f-dfb3-451d-99f8-4688c9d5e4aa,"International Community HS - Bronx, NY",MORRIS HEIGHTS HEALTH CENTER INC,Bronx,NY,ACTIVE,2026-01-29
de0d8aac-4836-4841-b705-27624aaa15d3,"Compass Health, Inc. - Saint Charles, MO","COMPASS HEALTH, INC",Saint Charles,MO,ACTIVE,2026-01-29
0281782e-8c96-4f19-8e47-ac70bf2f7840,"86 White Street - Boston, MA",NEIGHBORHEALTH CORPORATION,Boston,MA,ACTIVE,2026-01-29
7f25d8e3-b5f2-41cf-82b4-ab9316bb5d72,"Thrive Alabama Health Education Location - Huntsville, AL",AIDS ACTION COALITION OF HUNTSVILLE,Huntsville,AL,ACTIVE,2026-01-29
9736c2fb-acbc-4270-861d-9caedfc1577a,"Renaissance Downtown Lofts - Denver, CO",THE COLORADO COALITION FOR THE HOMELESS,Denver,CO,ACTIVE,2026-01-29
5230a96e-70d1-4237-90af-c0c58e51a92e,"CSC - COMMUNITY HEALTH CENTER Suite 213 - Los Angeles, CA",CHINATOWN SERVICE CENTER,Los Angeles,CA,ACTIVE,2026-01-29
731350fd-86ce-46ae-8a2d-84cd8f4d8791,"ReGenesis Health Care - Corinth Elementary School - Gaffney, SC",REGENESIS HEALTH CARE INC,Gaffney,SC,ACTIVE,2026-01-29
9f317041-594a-47ba-9cad-da7790ecb7da,"CommuniCare Health Centers - Boerne - Boerne, TX","Barrio Comprehensive Family Health Care Center, Inc.",Boerne,TX,ACTIVE,2026-01-29
fef30064-bd23-4c55-902f-95837190cd17,"YES Prep Southside Elementary - Houston, TX",LEGACY COMMUNITY HEALTH SERVICES INC,Houston,TX,ACTIVE,2026-01-29
a1bfa1b9-2104-40ee-9147-153f875f156b,"Grand Peaks Behavioral Health-Adams Elementary - Rexburg, ID","UPPER VALLEY COMMUNITY HEALTH, SERVICES INC",Rexburg,ID,ACTIVE,2026-01-29
19627a8d-c59d-423c-bfe2-93518a48b0df,"Community Health & Dental Care Heritage Dr. Ste 802 - Pottstown, PA","COMMUNITY HEALTH AND DENTAL CARE, INC.",Pottstown,PA,ACTIVE,2026-01-29
74718c3b-de16-48bb-8b60-017e80beb677,Temporary Site - Avery Dental High Country Community Heal... (NC),HIGH COUNTRY COMMUNITY HEALTH,Newland,NC,ACTIVE,2026-01-29
f98f6bc6-174e-4940-9484-e72f389f7f8c,"Adult and Child at Center for Inquiry School 84 - Indianapolis, IN","Adult and Child Health, Inc.",Indianapolis,IN,ACTIVE,2026-01-29
eb0ed9ed-eb1c-4c66-b83d-90f67f77ce55,"Shortgrass Community Health Moblie1 - Hollis, OK",SHORTGRASS COMMUNITY HEALTH CENTER INC,Hollis,OK,ACTIVE,2026-01-29
6bbfeeec-4fc6-4520-86b5-faf00b21a8da,"Second Mile - Missouri City, TX","FORT BEND FAMILY HEALTH CENTER, INC",Missouri City,TX,ACTIVE,2026-01-29
a7b17156-6a37-4e2f-a4ed-9ac473e0737f,"MEHOP Wharton Health 2 - Wharton, TX",MATAGORDA EPISCOPAL HEALTH OUTREACH PROGRAM CORPORATION,Wharton,TX,ACTIVE,2026-01-29
6aecfea6-68c7-4071-98b9-4edd0f2af646,"Camden Early Childhood Center - Camden, IN",PURDUE UNIVERSITY,Camden,IN,ACTIVE,2026-01-29
94781d51-c261-413c-8d52-c122328dede0,"LifeLong Rodeo Health Center - Rodeo, CA",LIFELONG MEDICAL CARE,Rodeo,CA,ACTIVE,2026-01-29
2f388290-a34c-4946-82c1-212bcc1d5c5d,"Settlement Health Plaza South, Suite 401 - New York, NY",SETTLEMENT HEALTH & MED,New York,NY,ACTIVE,2026-01-29
b96c9dcd-76de-4aba-9f3f-0a1b52ca926a,"North Central Behavioral Health Center - San Diego, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,San Diego,CA,ACTIVE,2026-01-29
017fca2e-40de-403f-ae3d-67106851d6ea,"IBCC Admin Site 2015 - San Diego, CA",IMPERIAL BEACH COMMUNITY CLINIC,San Diego,CA,ACTIVE,2026-01-29
b5dd5251-ceee-4867-a294-74e0cfcf9494,"Enterprise Wellness Cottage - Deltona, FL","CENTRAL FLORIDA FAMILY HEALTH CENTER, INC.",Deltona,FL,ACTIVE,2026-01-29
f22e0843-d07c-4a9c-a92a-febc7f8a77a5,"GOSHEN MEDICAL CENTER - ROCKINGHAM MOBILE UNIT - Rockingham, NC","GOSHEN MEDICAL CENTER, INC",Rockingham,NC,ACTIVE,2026-01-29
1dfc01be-8ca1-4643-abe9-4f70c20f1478,"Open Door Teen Clinic - Crescent City, CA",OPEN DOOR COMMUNITY HEALTH CENTERS,Crescent City,CA,ACTIVE,2026-01-29
ef9f217f-43dd-4013-9cac-0d8bc25e1b57,"Rock Hall Elementary School - Rock Hall, MD","CHOPTANK COMMUNITY HEALTH SYSTEM, INC.",Rock Hall,MD,ACTIVE,2026-01-29
16d8c34a-25bd-47e7-8f71-a5664465a33e,"Marias Healthcare SHS SBSE - Shelby, MT",MARIAS HEALTHCARE SERVICES INC,Shelby,MT,ACTIVE,2026-01-29
e7f90fe6-6b40-4542-a74c-1619f82221fc,"High Country Community Health Surry County - Elkin, NC",HIGH COUNTRY COMMUNITY HEALTH,Elkin,NC,ACTIVE,2026-01-29
e3390aca-40c1-4735-8c56-a9a1301f8952,"TREASURE COAST COMMUNITY HEALTH, INC. Central Vero Beach - Vero Beach, FL","TREASURE COAST COMMUNITY HEALTH, INC.",Vero Beach,FL,ACTIVE,2026-01-29
696863b6-1ffa-4c74-9e70-6bcff4ac6616,"Haines Dental Clinic - Haines, AK",SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,Haines,AK,ACTIVE,2026-01-29
1b0c94cc-f93f-4624-8f4e-c3a4659f4106,"National City Family Health Center - National City, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,National City,CA,ACTIVE,2026-01-29
c4b2aba3-4829-4c20-81b7-9c7417ba7659,"ReGenesis Health Care - Dorman Freshman Campus - Roebuck, SC",REGENESIS HEALTH CARE INC,Roebuck,SC,ACTIVE,2026-01-29
cf5cdcc7-59a9-401b-8144-5e45c3898aa7,"Wade Family Medical Center Mobile Unit - Fayetteville, NC",STEDMAN WADE HEALTH SERVICES INC,Fayetteville,NC,ACTIVE,2026-01-29
417b50e1-7543-4258-9133-b49a0618570e,"JWCH Institute, Inc., Mini House Residential Treatment - Los Angeles, CA","JWCH INSTITUTE, INC.",Los Angeles,CA,ACTIVE,2026-01-29
9e4acb41-9c6c-4f76-ae08-43e17b8f038d,"Pacoima Women's Health Center - Pacoima, CA",NORTHEAST VALLEY HEALTH CORPORATION,Pacoima,CA,ACTIVE,2026-01-29
a5a57418-7c2b-4401-876a-ad307f5544d2,"Signature Health Maple Heights Health Center - Maple Heights, OH","SIGNATURE HEALTH, INC",Maple Heights,OH,ACTIVE,2026-01-29
1260e2bf-7190-4f6a-a6ff-b55b284eebf2,"Compass Health, Inc. - Washington, MO","COMPASS HEALTH, INC",Washington,MO,ACTIVE,2026-01-29
bf11f3fe-ae47-4127-9625-b52fa521a973,"Pediatric Diagnostic Center - Ventura, CA",COUNTY OF VENTURA,Ventura,CA,ACTIVE,2026-01-29
5904573c-2f37-4a48-8d66-7f3fa74cb000,"Health Opportunities HS - Bronx, NY",MORRIS HEIGHTS HEALTH CENTER INC,Bronx,NY,ACTIVE,2026-01-29
171e3a61-9dec-490b-a7a1-263e9b6ac113,"Clark Fork Junior-High School - Clark Fork, ID","BOUNDARY REGIONAL COMMUNITY HEALTH CENTER, INC",Clark Fork,ID,ACTIVE,2026-01-29
18403c44-fab9-40d2-b3cb-3f3d244ec103,"ReGenesis Health Care - Northwest Elementary School - Gaffney, SC",REGENESIS HEALTH CARE INC,Gaffney,SC,ACTIVE,2026-01-29
e7a09cad-6091-4118-a984-5e446c38562f,"Stafford High School-SBHC - Stafford Springs, CT","COMMUNITY HEALTH CENTER, INCORPORATED",Stafford Springs,CT,ACTIVE,2026-01-29
7de91b48-78a6-486c-aaca-95c8d2e043d1,Cornell Scott-Hill Health Center at the Recovery and Well... (CT),Cornell Scott Hill Health Corporation,New Haven,CT,ACTIVE,2026-01-29
345dd86d-3ef4-4dbc-9645-4db6ac02b37a,Open Door Family Medical Center School Based Mobile Denta... (NY),"Open Door Family Medical Center, Inc.",Ossining,NY,ACTIVE,2026-01-29
a9ac5531-1845-424b-8efe-801ccbe5e368,"Access School Health-North Pontotoc - Ecru, MS","ACCESS FAMILY HEALTH SERVICES, INC",Ecru,MS,ACTIVE,2026-01-29
4f22018e-ff73-43a9-8263-21b5ea7a42bc,"Yerba Buena SB Health Clinic - San Jose, CA",BAY AREA COMMUNITY HEALTH,San Jose,CA,ACTIVE,2026-01-29
4dce67a6-dac7-4401-8bda-f4808c0fba51,"Bellevue Elementary - Hattiesburg, MS",SOUTHEAST MRHI,Hattiesburg,MS,ACTIVE,2026-01-29
91ab35c8-ada4-4623-8b72-fc32024651d2,"Cahaba Medical Care - Bessemer - Bessemer, AL",CAHABA MEDICAL CARE FOUNDATION,Bessemer,AL,ACTIVE,2026-01-29
3de92fd2-ce0d-44f3-bf46-de97cfacafd8,"Gouverneur Diagnostic & Treatment Center - New York, NY",NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,New York,NY,ACTIVE,2026-01-29
14a77a13-df63-4f8f-810e-65369d8ed2c2,"Heartland at 534 Michigan - Lawrence, KS","Heartland Medical Clinic, Inc.",Lawrence,KS,ACTIVE,2026-01-29
7782a9bd-b77c-4dd1-b252-e1db9775f559,"Family Medical Center - Neidermeier Elementary School - Carleton, MI","FAMILY MEDICAL CENTER OF MICHIGAN, INC.",Carleton,MI,ACTIVE,2026-01-29
c4788427-9136-4c5c-a7a8-af3a00208612,"Sun River Health Church Avenue Clinic - Brooklyn, NY","SUN RIVER HEALTH, INC.",Brooklyn,NY,ACTIVE,2026-01-29
618f1485-1093-4bb2-9f98-7309c36b7719,"Benevolence Health Center - Sylmar - Sylmar, CA",BENEVOLENCE INDUSTRIES INC,Sylmar,CA,ACTIVE,2026-01-29
e6a9f2cd-cff5-48ed-bf08-30aab3fca04e,"FMC - SBHC Steubenville High School - Steubenville, OH",CHANGE INC,Steubenville,OH,ACTIVE,2026-01-29
462a52af-812f-4856-bec0-cb02b4addfd4,"ROANOKE-CHOWAN COMMUNITY HLTH CT - Ahoskie, NC","ROANOKE CHOWAN COMMUNITY HEALTH CENTERS, INC.",Ahoskie,NC,ACTIVE,2026-01-29
4283f7b6-62eb-4bde-aa86-4d6437e7f631,"Eastern Greenbrier Health Center - Lewisburg, WV",RAINELLE MEDICAL CENTER,Lewisburg,WV,ACTIVE,2026-01-29
6d6a8179-d754-43a0-ac84-cfe32f01280a,"Greater Portland Health at King Middle School - Portland, ME",PORTLAND COMMUNITY HEALTH CENTER,Portland,ME,ACTIVE,2026-01-29
f146f641-9b3e-4374-92c3-94d3134df066,"Cahaba Medical Care - IT Department - Centreville, AL",CAHABA MEDICAL CARE FOUNDATION,Centreville,AL,ACTIVE,2026-01-29
f4d9d682-62e6-4e0a-8a0d-41336d820a24,"Neighborhood Health Oxford - Fort Wayne, IN",NEIGHBORHOOD HEALTH CLINICS,Fort Wayne,IN,ACTIVE,2026-01-29
b29f0937-fc84-44ea-bf42-aa9c66ca8ee1,"LCHA Farnum Street East - Lancaster, PA",UNION COMMUNITY CARE,Lancaster,PA,ACTIVE,2026-01-29
6c61f3ce-b52c-416d-9c59-16cebc49e7a5,Comanche Middle School School Based Behavioral Health Pro... (KS),"UNITED METHODIST WESTERN KANSAS MEXICAN-AMERICAN MINISTRIES, INC",Dodge City,KS,ACTIVE,2026-01-29
8f2a0a4d-7bf4-4d77-a80a-b298d28855e7,"Chestnut Family Health Center - Maryville, IL",CHESTNUT HEALTH SYSTEMS INC,Maryville,IL,ACTIVE,2026-01-29
17821f56-6310-4a3e-8dd6-230fa27be0ee,"Wellsboro Laurel Pediatric Center - Wellsboro, PA",North Penn Comprehensive Health Services,Wellsboro,PA,ACTIVE,2026-01-29
16dc0773-9138-4fd5-a499-fe615ce1a356,"Compass Health, Inc. (Mobile Unit) - Wentzville, MO","COMPASS HEALTH, INC",Wentzville,MO,ACTIVE,2026-01-29
2647460e-2887-4566-8271-fc62916bd20b,"Compass Health Inc. - Wentzville, MO","COMPASS HEALTH, INC",Wentzville,MO,ACTIVE,2026-01-29
a4342274-d298-4263-a559-1caa90e04a53,"Sterling Sharpe Pediatric Center - Columbia, SC",EAU CLAIRE COOPERATIVE HEALTH CENTER,Columbia,SC,ACTIVE,2026-01-29
7a9f23ef-451f-45e6-aa3b-aa3a12a3ab3a,"Eau Claire Behavioral Medicine - Columbia, SC",EAU CLAIRE COOPERATIVE HEALTH CENTER,Columbia,SC,ACTIVE,2026-01-29
7ce0f11f-90a4-4cd0-a296-55739016f07f,"PS 153 School Based Health Center - New York, NY","SUNSET PARK HEALTH COUNCIL, INC.",New York,NY,ACTIVE,2026-01-29
d2b1f203-d424-49f1-bc9d-31d0b3e59af3,"CHC - Winterplace - Salisbury, MD","THREE LOWER COUNTIES COMMUNITY SERVICES, INC",Salisbury,MD,ACTIVE,2026-01-29
e25217f8-5f02-4a5a-a087-99bbd7bd5b2c,"Greenfield Community Health Center - Bakersfield, CA",CLINICA SIERRA VISTA,Bakersfield,CA,ACTIVE,2026-01-29
24fc6cf9-012d-401d-9163-fd539595f847,"ReGenesis Health Care - Hendrix Elementary School - Boiling Springs, SC",REGENESIS HEALTH CARE INC,Boiling Springs,SC,ACTIVE,2026-01-29
80a73f47-f4d5-43ec-b5eb-cbf825343f7f,"Venado Valley Health Center - Phoenix, AZ",NEIGHBORHOOD OUTREACH ACCESS TO HEALTH,Phoenix,AZ,ACTIVE,2026-01-29
5a5730ff-0077-4d0f-8ccd-4f7d58fcad82,"JFK Elementary School - SBHC - Bridgeport, CT","OPTIMUS HEALTH CARE, INC.",Bridgeport,CT,ACTIVE,2026-01-29
8bfaf6e7-654a-4669-a42d-33852b223356,"CMOAR - Instituto de Educacion Popular - Los Angeles, CA",NORTHEAST VALLEY HEALTH CORPORATION,Los Angeles,CA,ACTIVE,2026-01-29
7ed6af02-d629-4221-bbcf-c88357159cbf,"MOBILE HEALTH VAN - Camden, NJ",PROJECT HOPE,Camden,NJ,ACTIVE,2026-01-29
a03e022f-afaf-4695-8d03-b1613a69b4f9,"Mercy office at Marshall Co Delk Henson Intermediate - Chapel Hill, TN","MERCY HEALTH SERVICES, INC.",Chapel Hill,TN,ACTIVE,2026-01-29
8f56f289-7cd5-417c-9457-b71b42b7e179,"Community Health Center of Miami - Miami, OK",COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,Miami,OK,ACTIVE,2026-01-29
cfdc1bd4-f4f7-4547-a555-ffb3f58baeb9,"Walnut Dental Center - Walnut, MS",NORTH MS PRIMARY HEALTH CARE INC,Walnut,MS,ACTIVE,2026-01-29
27a1da9a-b28f-46bc-985f-c6a921ed2b30,"MAHEC at Nesbitt Discovery Academy - Asheville, NC","Mountain Area Health Education Center, INC.",Asheville,NC,ACTIVE,2026-01-29
019414d4-93b9-4738-baa5-caa9cc9e2d03,"King Salmon Village Clinic - South Naknek, AK",BRISTOL BAY AREA HEALTH CORPORATION,South Naknek,AK,ACTIVE,2026-01-29
ab8915b1-5ce0-422d-a21c-0d0b5e316926,"Access Administrative Support - Nettleton, MS","ACCESS FAMILY HEALTH SERVICES, INC",Nettleton,MS,ACTIVE,2026-01-29
9e81df4e-7761-486b-9564-3321420b39a0,"Elkins Middle School - Elkins, WV",VALLEY HEALTH CARE INC,Elkins,WV,ACTIVE,2026-01-29
8c6b08f8-5ad5-4012-b781-334e84e72af8,"Hurtt Family Health Clinic - Medical and Dental - Tustin, CA","HURTT FAMILY HEALTH CLINIC, INC.",Tustin,CA,ACTIVE,2026-01-29
5daebb67-37e4-4ced-be78-7f902a923b59,"MHEDS-John F. Kennedy Center - Erie, PA","MULTI-CULTURAL HEALTH EVALUATION DELIVERY SYSTEM, INC.",Erie,PA,ACTIVE,2026-01-29
36ea6438-9353-49c1-b087-9b8af0089008,"Bowen Health- Bremen - Bremen, IN","Bowen Health, INC.",Bremen,IN,ACTIVE,2026-01-29
735bc1ef-cdd7-4b4a-b589-f6920c3cd79c,"CommuniCare Health Centers - Vital Life Wellness Stone Oak - San Antonio, TX","Barrio Comprehensive Family Health Care Center, Inc.",San Antonio,TX,ACTIVE,2026-01-29
bab27cf2-4022-4a3e-a23e-b8273da3da95,"Alliance Health Centers- Charis House - Fort Wayne, IN",ALLIANCE HEALTH CENTERS INC,Fort Wayne,IN,ACTIVE,2026-01-29
5e056573-ad45-419c-8416-fdcebac47092,"Wrangell Behavioral Health - Wrangell, AK",SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,Wrangell,AK,ACTIVE,2026-01-29
bbbe7a6e-8fb9-4534-afa1-ddc7d324d6bb,"Sea Mar CHC - Mt. Vernon Old Hwy 99 - Mount Vernon, WA",SEA MAR COMMUNITY HEALTH CENTERS,Mount Vernon,WA,ACTIVE,2026-01-29
73c4c97a-26c9-44be-859e-6ca504238301,"Shoreline Middle School - Santa Cruz, CA",SANTA CRUZ COMMUNITY HEALTH CENTERS,Santa Cruz,CA,ACTIVE,2026-01-29
0a021854-629c-4dac-9bcc-ce2f6b2802f3,"Rockaway Elementary School - Miami, FL",CITRUS HEALTH NETWORK INC,Miami,FL,ACTIVE,2026-01-29
9b42ee75-9564-4394-b9be-a31cb58f097a,"WINFIELD MEDICAL CENTER - Winfield, TN","MOUNTAIN PEOPLES' HEALTH COUNCILS, INC.",Winfield,TN,ACTIVE,2026-01-29
d58a20d5-5b52-4fa3-b33d-f4004f749283,"2050 Administration - Wailuku, HI","COMMUNITY CLINIC OF MAUI, INC.",Wailuku,HI,ACTIVE,2026-01-29
3e26f0e6-1213-4f71-9c14-2036f0e7d382,"SCENIC RIVERS HEALTH SERVICES - Floodwood, MN","COOK AREA HEALTH SERVICES, INC",Floodwood,MN,ACTIVE,2026-01-29
cf72d1a6-8638-40ea-90f7-2ddf05b8a084,"Heritage Health SBHC Pinehurst Elementary - Pinehurst, ID",DIRNE COMMUNITY HEALTH CENTER,Pinehurst,ID,ACTIVE,2026-01-29
40118124-dd66-480f-812a-7e4f39b7b1c5,"Greenwood High Healthy Kids Clinic - Bowling Green, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Bowling Green,KY,ACTIVE,2026-01-29
23f2a40d-9466-401f-b9cf-50c9ab07ae02,"OPTMUS at Recovery Counseling Services - Bridgeport, CT","OPTIMUS HEALTH CARE, INC.",Bridgeport,CT,ACTIVE,2026-01-29
fa50dc29-5215-4e14-ab55-e146973c3944,"Valley-Wide Counseling & Support Center - Lamar - Lamar, CO",VALLEY-WIDE HEALTH SYSTEMS,Lamar,CO,ACTIVE,2026-01-29
f21ee526-fb06-429a-8071-d352da440e6d,"Wilby High School SBHC - Waterbury, CT","COMMUNITY HEALTH CENTER, INCORPORATED",Waterbury,CT,ACTIVE,2026-01-29
987ace40-cd37-45df-90ec-0d1e1cd05907,"Teche Health SBHC @ West. St. Mary High School - Baldwin, LA",TECHE ACTION BOARD,Baldwin,LA,ACTIVE,2026-01-29
b11b387a-3e0e-4979-972e-8fe0cfcc8f46,"SJCH - Avalon Health and Access Center - Los Angeles, CA",ST. JOHN'S COMMUNITY HEALTH,Los Angeles,CA,ACTIVE,2026-01-29
d676176f-602e-4912-964e-c6a910a1026c,"LCDP Dunham Clinic - Chama, NM",LA CLINICA DEL PUEBLO,Chama,NM,ACTIVE,2026-01-29
2f8b008a-2b0b-4189-b783-762abf16f0b6,"Valley-Wide WAGEES Housing - La Junta, CO",VALLEY-WIDE HEALTH SYSTEMS,La Junta,CO,ACTIVE,2026-01-29
647f9788-30e1-4608-8126-d9b717f19fea,"CHEBOYGAN HIGH SCHOOL - Cheboygan, MI",THUNDER BAY COMMUNITY HEALTH SERVICE INC,Cheboygan,MI,ACTIVE,2026-01-29
86f95fdc-f2a3-4773-ad20-a89c8973477c,"Sun Prairie Clinic - Sun Prairie, WI","Access Community Health Centers, Inc.",Sun Prairie,WI,ACTIVE,2026-01-29
bab8b962-bb1f-490c-8602-76dfd6e0cf13,"Russell County High Healthy Kids Clinic - Russell Springs, KY","CUMBERLAND FAMILY MEDICAL CENTER, INC.",Russell Springs,KY,ACTIVE,2026-01-29
19c59a02-1ccc-4006-bfda-118226989f4f,"219 Health Network - 220 - East Chicago, IN",219 HEALTH NETWORK INC,East Chicago,IN,ACTIVE,2026-01-29
a8ea6842-9936-4171-9498-c7faddcf0632,"Moorefield Intermediate School - Moorefield, WV","E. A. HAWSE HEALTH CENTER, INC.",Moorefield,WV,ACTIVE,2026-01-29
0e41cebf-3fb7-444e-9fb8-9352fb0da1ed,"Health Centers of the Piedmont - Chatham - Chatham, VA","PIEDMONT ACCESS TO HEALTH SERVICES, INC.",Chatham,VA,ACTIVE,2026-01-29
58fc9b0f-27a6-4eeb-bcfb-b547aa3885b9,"Green Ridge R-VIII - Green Ridge, MO","REGIONAL HEALTH CARE CLINIC, INC.",Green Ridge,MO,ACTIVE,2026-01-29
c248c162-7475-496a-bd5a-bc426fd39c73,"Community Family Clinic Blackfoot - Blackfoot, ID","COMMUNITY COUNCIL OF IDAHO, INC",Blackfoot,ID,ACTIVE,2026-01-29
be6f3207-d568-422e-9482-f8dc2e0964e3,"Legacy Beaumont North - Beaumont, TX",LEGACY COMMUNITY HEALTH SERVICES INC,Beaumont,TX,ACTIVE,2026-01-29
b1b7ae89-3bb4-4e44-b31c-5185547bd475,"AltaMed Dental Group at Clara King Elementary - Cypress, CA",ALTAMED HEALTH SERVICES CORPORATION,Cypress,CA,ACTIVE,2026-01-29
c00efcf9-ee65-4c11-9bf3-e21192dc64e5,"Western Wayne Southwest Center - Lincoln Park, MI",WESTERN WAYNE FAMILY HEALTH CENTERS,Lincoln Park,MI,ACTIVE,2026-01-29
6608e545-1403-4164-9f3d-776121414a8c,"MAHEC at Lucy S. Herring Elementary School - Asheville, NC","Mountain Area Health Education Center, INC.",Asheville,NC,ACTIVE,2026-01-29
963ddc70-a763-4e27-866a-170017016d6e,"Andalusia Family Health Center - Andalusia, AL",SOUTHEAST ALABAMA RURAL HEALTH ASSOCIATE,Andalusia,AL,ACTIVE,2026-01-29
3f884427-36e2-4b36-885e-77e25da3e52d,"Community Clinic Mobile Health Unit - Rogers, AR","St. Francis House NWA, Inc.",Rogers,AR,ACTIVE,2026-01-29
9a777d8d-003f-49cb-ac1e-8ea010a46171,"SAMARITAN INN - Westfield, MA",HEALTH & HUMAN SERVICES,Westfield,MA,ACTIVE,2026-01-29
3abc2d8c-8f88-4818-b444-2517c78ca275,"Pineville High School Based Clinic - Pineville, LA",WINN COMMUNITY HEALTH CENTER INC,Pineville,LA,ACTIVE,2026-01-29
8c368f91-2c5f-425d-9a48-b008fa77f16d,"FamilyHealth - Center for Older Adults - San Diego, CA",FAMILY HEALTH CENTERS OF SAN DIEGO INC,San Diego,CA,ACTIVE,2026-01-29
c927fe8e-4f11-4592-a69d-6aa61939e411,"RKM at Independence High School - Independence, LA","PRIMARY CARE PROVIDERS FOR A HEALTHY FELICIANA, INC.",Independence,LA,ACTIVE,2026-01-29
8de37ee5-759a-4011-81cb-3c0fda3bdeac,"MedLink HT Edwards School Based Health Center - Athens, GA","MEDLINK GEORGIA, INC.",Athens,GA,ACTIVE,2026-01-29
aa082b0c-73d9-49b2-a3c6-5420ef3e37ac,"Hardin Park Elementary School - Boone, NC",HIGH COUNTRY COMMUNITY HEALTH,Boone,NC,ACTIVE,2026-01-29
9ece4a78-0dea-41fd-aad5-bc516afdb79e,"KMHA Quick Response Team_Prevention Center - Hazard, KY","KENTUCKY MOUNTAIN HEALTH ALLIANCE, INC.",Hazard,KY,ACTIVE,2026-01-29
a4770e3a-fea8-4ee2-9a94-699955f37e96,"NorthShore Griffith School Based Health Center - Griffith, IN","NORTHSHORE HEALTH CENTERS, INC",Griffith,IN,ACTIVE,2026-01-29
ddea42a0-c01c-42c3-ac05-98f75f0f73a1,"Oak Grove Middle School - Hattiesburg, MS",SOUTHEAST MRHI,Hattiesburg,MS,ACTIVE,2026-01-29
0eaac078-652f-40a8-936c-dafc00897f38,"NeoHealth Tahlequah Pediatrics - Tahlequah, OK","NORTHEASTERN OKLAHOMA COMMUNITY HEALTH CENTERS, INC.",Tahlequah,OK,ACTIVE,2026-01-29
1803235b-73c4-42f9-8542-2d7d560803cb,"Mt. Pleasant SB Health Clinic - San Jose, CA",BAY AREA COMMUNITY HEALTH,San Jose,CA,ACTIVE,2026-01-29
8f184cd4-ffd8-4577-83a7-a523cdc3bab2,"Adult Wellness Center - Bangor, ME",PENOBSCOT COMMUNITY HEALTH CENTER,Bangor,ME,ACTIVE,2026-01-29
3193b8d3-2a5b-4c31-8cd4-ffd47c3f4799,"Northeast Alabama Health Services, Inc. - Woodville - Woodville, AL",NORTHEAST ALABAMA HEALTH SERVICES,Woodville,AL,ACTIVE,2026-01-29
114788ea-b36c-4f4f-9518-fd4f5f6567d0,"Sydenham Health Center - New York, NY",NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,New York,NY,ACTIVE,2026-01-29
ade85322-69b8-4bc6-a0a9-c60a6ab85b4a,"SF GENERAL HOSP-POSITIVE HLTH - San Francisco, CA",SAN FRANCISCO COMMUNITY CLINIC CONSORTIUM,San Francisco,CA,ACTIVE,2026-01-29
3449881b-ad77-4c22-b443-f338dabecff0,"CareSouth-Shreveport - Shreveport, LA",CAPITOL CITY FAMILY HEALTH CENTER INCORPORATED,Shreveport,LA,ACTIVE,2026-01-29
4485ab64-1cdf-4479-aa60-934fd00b5c08,"Yehowa Medical Services - Crenshaw - Los Angeles, CA",YEHOWA MEDICAL SERVICES,Los Angeles,CA,ACTIVE,2026-01-29
71acf801-5c77-4a1b-a090-ec925b74bf26,"Old Forest Road Dental - Lynchburg, VA",COMMUNITY ACCESS NETWORK INC,Lynchburg,VA,ACTIVE,2026-01-29
0355a238-3acc-4480-ac84-8bbd7ef16476,"Clinica Family Health & Wellness -- St. Vrain Community Hub - Longmont, CO",CLINICA CAMPESINA/FAMILY HEALTH SERVICES,Longmont,CO,ACTIVE,2026-01-29
4a0f226f-c79a-495d-895a-3242ec19ed02,"San Fernando Community Health Center - Lanark - Panorama City, CA",SAN FERNANDO COMMUNITY HOSPITAL,Panorama City,CA,ACTIVE,2026-01-29
cdba8978-95ac-4aae-8c3d-a70cfc98a7d9,"High Country Community Health Mobile Unit - Boone, NC",HIGH COUNTRY COMMUNITY HEALTH,Boone,NC,ACTIVE,2026-01-29
0df6502f-baef-48d7-8fde-8e01a450d43e,"Wesley Health Centers (Vermont) - Los Angeles, CA","JWCH INSTITUTE, INC.",Los Angeles,CA,ACTIVE,2026-01-29
49ca309b-ad1e-48fe-9dea-3ef54d37111e,"PS 25 - The Bilingual School - Bronx, NY","SUNSET PARK HEALTH COUNCIL, INC.",Bronx,NY,ACTIVE,2026-01-29
d2b787c3-a934-4ed0-a79a-94cc5ac5c6f1,"Covenant - Dearborn Administrative Office - Dearborn, MI",COVENANT COMMUNITY CARE INC,Dearborn,MI,ACTIVE,2026-01-29
